player_id,player_name,position,team_name,price,team_id,player_status,chance_of_playing,is_blank,is_double,is_home,opponent_encoded,opp_strength,difficulty,roll3_pts,roll5_pts,roll3_mins,pts_per_90,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,gw_number,selected_pct,transfers_in_event,transfers_out_event,predicted_pts,pts_low,pts_high,pred_goals,pred_assists,pred_clean,pred_bonus,pts_from_components,p_plays_full,expected_pts,predicted_price_change,gw2_difficulty,gw2_opponent,gw2_opponent_id,gw2_home,gw3_difficulty,gw3_opponent,gw3_opponent_id,gw3_home,gw4_difficulty,gw4_opponent,gw4_opponent_id,gw4_home,gw5_difficulty,gw5_opponent,gw5_opponent_id,gw5_home,gw6_difficulty,gw6_opponent,gw6_opponent_id,gw6_home,avg_difficulty,blank_gws,double_gws,non_blank_gws,is_blank_next_gw,is_home_next_gw,momentum_score,fixture_trend,fixture_run_label,opp_scoring_bonus,adj_predicted_pts,cs_history_bonus,combined_score,value_score,captain_ev
282,Ryan Giles,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.8,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
283,Matty Jacob,Defender,Hull City,4.0,11,i,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
284,Cathal McCarthy,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
285,Paddy McNair,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
286,Mohamed Belloumi,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
287,Liam Millar,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
288,Kieran Dowell,Midfielder,Hull City,4.5,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
289,Matt Crooks,Midfielder,Hull City,4.5,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.7,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
290,Regan Slater,Midfielder,Hull City,4.5,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,3.1,79,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
291,Eliot Matazo,Midfielder,Hull City,4.5,11,i,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
292,Abdülkadir Ömür,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
293,Abu Kamara,Midfielder,Hull City,5.0,11,u,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
294,Óscar Zambrano,Midfielder,Hull City,4.5,11,i,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
295,Oli McBurnie,Forward,Hull City,5.5,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.3,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
296,David Akintola,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
297,Darko Gyabi,Midfielder,Hull City,4.5,11,i,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
298,Enis Destan,Forward,Hull City,4.5,11,u,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
299,Mason Burstow,Forward,Hull City,4.5,11,u,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
340,Joe Gelhardt,Midfielder,Hull City,5.0,11,i,0,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
556,Matt Targett,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,2.5,26,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
563,Hidemasa Morita,Midfielder,Hull City,5.0,11,d,50,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
572,Konstantinos Tzolakis,Goalkeeper,Hull City,4.5,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
574,Jens Hjertø-Dahl,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
576,Elliot Stroud,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
585,Lucas Herrington,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.6,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
586,Nobel Mendy,Defender,Hull City,4.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.0,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
589,Lucas Gourna-Douath,Midfielder,Hull City,5.0,11,a,100,False,False,0,555,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,Coventry City,7,0,3.0,Aston Villa,2,1,4.0,Chelsea,6,0,3.0,Newcastle,17,0,3.0,Everton,9,1,3.0,0,0,5,False,False,2.61,0.2,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
259,Issa Diop,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,18.7,176,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
267,Saša Lukić,Midfielder,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
300,Christian Walton,Goalkeeper,Ipswich Town,4.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
301,Alex Palmer,Goalkeeper,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,4.8,41,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
302,David Button,Goalkeeper,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
303,Cédric Kipré,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.7,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
304,Dara O'Shea,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,3.5,17,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
305,Leif Davis,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,5.4,46,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
306,Jacob Greaves,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.5,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
307,Ben Johnson,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
308,Darnell Furlong,Defender,Ipswich Town,4.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.6,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
309,Marcelino Núñez,Midfielder,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
310,Azor Matusiwa,Midfielder,Ipswich Town,5.0,12,i,0,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
311,Wes Burns,Midfielder,Ipswich Town,5.0,12,u,0,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
312,Jack Taylor,Midfielder,Ipswich Town,4.5,12,i,0,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
313,Jack Clarke,Midfielder,Ipswich Town,5.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
314,Chiedozie Ogbene,Midfielder,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
315,Abdul Fatawu,Midfielder,Ipswich Town,5.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
316,Emersonn Correia da Silva,Forward,Ipswich Town,5.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
317,George Hirst,Forward,Ipswich Town,5.0,12,u,0,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
318,Jaden Philogene,Midfielder,Ipswich Town,5.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
319,Sam Szmodics,Midfielder,Ipswich Town,5.0,12,u,0,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
320,Chuba Akpom,Forward,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
321,Sindre Walle Egeli,Forward,Ipswich Town,4.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,2.2,48,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
322,Ali Al-Hamadi,Forward,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
323,Kasey McAteer,Midfielder,Ipswich Town,4.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.5,30,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
324,Anis Mehmeti,Midfielder,Ipswich Town,5.0,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
554,Kayne van Oevelen,Goalkeeper,Ipswich Town,4.5,12,a,100,False,False,0,95,1.0,4,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,Man Utd,16,0,4.0,Liverpool,14,1,3.0,Crystal Palace,8,0,3.0,Everton,9,0,2.0,Fulham,10,1,3.2,0,0,5,False,False,3.74,-0.5,🟡 Moderate,0.0,0.0,0.0,0.0,0.0,
